acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,id
0.0197,0.741,103050,0.814,0.0131,11,0.0877,-5.858,0,0.345,150.143,4,0.922,2KYEExKO2L1J0uokppYmkj
0.165,0.945,159960,0.447,0.0,2,0.448,-8.959,1,0.323,114.012,4,0.822,3lyMZcBpWuTYyxh8h3w5HL
0.098,0.688,193145,0.765,4.14e-06,0,0.166,-4.564,1,0.0335,143.043,4,0.335,2uEK8kZO6DxEqOoUgz7Bi9
0.551,0.244,127527,0.255,0.0103,8,0.157,-15.034,0,0.0346,109.869,3,0.102,37o528TUE0TCsEhDTTv1FA
0.612,0.625,197230,0.464,0.00735,8,0.131,-12.197,0,0.121,75.022,4,0.178,7rxRhaX0yaHOFn00OCiADG
0.00765,0.532,236939,0.772,0.0,11,0.0915,-3.682,1,0.03,108.034,4,0.736,4DmjFeLw0dwjIzSPH6mFKH
0.323,0.604,160941,0.612,1.25e-05,5,0.204,-7.115,0,0.212,84.937,4,0.544,16xYUXKSp006zab8uTXylX
0.711,0.694,217263,0.632,0.0,2,0.358,-7.904,0,0.074,95.004,4,0.381,1Ov82nhBg0awU3feSk1EyN
0.21,0.822,158880,0.84,0.0,10,0.0794,-5.036,0,0.113,105.974,4,0.815,5NJvGS9Hw208ONHPpa0VCY
0.493,0.686,183440,0.772,2.44e-05,8,0.141,-5.288,1,0.0523,125.158,4,0.848,4Iv2jOCKQakC3YWhijrRKK
0.283,0.606,162520,0.293,0.0,4,0.094,-7.519,0,0.0294,121.936,4,0.127,0O6SiaA3cBp24ZYnPX2GVQ
0.000499,0.471,173840,0.857,5.44e-05,9,0.0682,-5.069,1,0.0614,160.069,4,0.393,7p58AJeuaFSUHTnPe5NFaf
0.558,0.58,191693,0.382,1.19e-06,6,0.0962,-11.421,0,0.0799,79.11,4,0.217,50wqN28Ca3fJGddi95GaSc
0.448,0.878,177072,0.543,0.0245,5,0.156,-7.109,0,0.086,132.023,4,0.773,2acM9dqJiYRmKKs1OysAzj
0.104,0.702,175179,0.865,2.57e-06,0,0.241,-3.548,1,0.1,160.023,4,0.889,52kdgMQxNUv1G8vkjXV5BB
0.769,0.463,192277,0.367,0.0,10,0.0782,-5.881,0,0.0686,87.689,4,0.577,2o5woNaj4eQXCwbrJ001A2
0.0503,0.618,334190,0.635,0.868,0,0.117,-10.248,1,0.0307,109.019,4,0.428,2HUC1XmbkX8Ms3r99U1iJW
0.0136,0.51,382093,0.592,0.000666,2,0.147,-7.215,1,0.0313,90.999,4,0.0574,3q9uXBdEJxF0PtHBhxbPiQ
0.312,0.524,274500,0.677,7.96e-05,9,0.15,-6.26,0,0.0285,93.981,4,0.386,0tIRXjeNJ05NlkW5Wm7JPx
5.47e-05,0.472,211256,0.903,1.33e-06,4,0.67,-3.849,1,0.0839,172.929,4,0.777,1xNsKLX9mQq30eaCD9ltjH
0.000784,0.44,221382,0.988,0.000368,4,0.866,-5.833,0,0.0937,170.006,4,0.21,4iLTg6syxm15U6W940biEY
0.621,0.678,269212,0.777,0.0,1,0.105,-4.307,1,0.0449,104.985,4,0.502,0OuG8vrX4HWhynYJTLLaVB
0.0238,0.525,312020,0.678,0.0588,8,0.354,-4.914,0,0.0598,168.161,4,0.58,2OHyNLyd7gJZbJJ04ocvdO
0.014,0.711,248477,0.664,1.87e-05,7,0.231,-8.789,0,0.161,117.469,4,0.447,0u0ELAeL4HIg50LKn9IVB5
0.384,0.806,253880,0.597,0.0,1,0.0539,-5.792,0,0.0367,133.674,4,0.738,5KwtLEDVB7PlqEfyvj4mVs
0.222,0.578,192021,0.519,0.000107,5,0.125,-9.141,0,0.0989,150.012,4,0.16,0jWVp41QzO2BhMs6FwbIXv
0.284,0.552,216000,0.573,0.0316,2,0.116,-7.669,1,0.0301,106.317,3,0.385,43YsLXMXVPjegt9TioMfWk
0.392,0.792,217959,0.651,0.0,4,0.0789,-8.076,0,0.211,98.027,4,0.403,3gjBfpmp2RzhfVnDcCnZa8
0.0433,0.602,214286,0.94,0.00158,4,0.108,-5.083,0,0.162,112.033,4,0.185,0gvBhVqHujoQaP4DHUUJpQ
0.0799,0.704,201356,0.565,3.74e-06,9,0.109,-7.621,0,0.0533,117.942,4,0.21,6Ub2dLmvHMJHj8LuE2IakG
0.315,0.307,196442,0.684,2.01e-05,5,0.129,-5.153,0,0.0589,152.207,5,0.128,6LSdrY18vgYO9v48EYxotu
0.0737,0.59,232013,0.816,0.0102,7,0.188,-5.055,1,0.0292,80.005,4,0.519,1XUWDkiiipRz5ORL7mPFw2
0.522,0.56,152857,0.696,1.25e-06,10,0.599,-6.134,0,0.113,119.046,4,0.869,3YrDhOwCFkvVyRmd1zXqaC
0.0314,0.329,213853,0.789,0.00241,4,0.985,-5.47,1,0.0645,209.998,4,0.199,4QjRMKFiNIQBGOa7z7aavJ
0.00148,0.676,208088,0.681,0.000734,0,0.239,-5.726,1,0.034,115.988,4,0.448,0YdNR83oxlTrKeNy4NZk1Y
1.23e-05,0.48,251848,0.99,0.00789,1,0.165,-3.654,1,0.0994,138.033,4,0.293,2FF3gMGt4inl9mrxAwWoOy
0.507,0.397,210000,0.33,0.0,8,0.368,-8.366,0,0.0408,161.606,4,0.282,6pT3CVVqq7yNWrjbGh2l95
0.358,0.653,177589,0.669,4.3e-06,3,0.126,-5.699,0,0.105,104.985,4,0.395,16dQLurn5DfD17JR86JrOu
0.85,0.473,274527,0.175,0.0,2,0.688,-16.605,0,0.0524,130.783,4,0.278,3uHBdKgcK2ss9wwcutw6eM
0.755,0.503,263040,0.371,0.0264,9,0.105,-9.815,1,0.0312,200.463,4,0.313,2ePeUBsjb9EoILSeldt5Lg
0.253,0.672,184929,0.594,0.0,3,0.119,-7.594,1,0.107,139.943,4,0.256,0z9ODM22JIanZKK0kWnMiz
0.568,0.697,273653,0.492,0.168,9,0.105,-9.247,1,0.0571,104.96,4,0.702,5FZK5YDdFRjePptdyKlVMw
0.0296,0.792,179178,0.675,0.0,11,0.133,-5.002,0,0.31,146.09,4,0.357,2ODZ0AexKxkHLQgTTdPvRO
0.144,0.759,210971,0.678,0.0,7,0.112,-7.644,1,0.0297,105.013,4,0.737,04gft8MDZOHFq4mJwIsrz8
0.399,0.76,208144,0.669,0.0,11,0.148,-6.613,1,0.0638,99.996,4,0.514,16EwsgOwmWBqMQrR6vGoXu
0.00114,0.636,261446,0.912,0.881,7,0.169,-3.116,0,0.0387,112.025,4,0.549,2g1CtLejNZVbmFjX9CUki6
0.228,0.917,286744,0.443,0.0765,11,0.099,-8.081,0,0.115,123.004,4,0.561,7uOYSp98i8piBFizh0qVDy
0.164,0.727,190944,0.721,5.16e-06,10,0.347,-5.628,1,0.0296,100.03,4,0.549,6po50zNNnMkw3lq0Ky6HSk
0.262,0.639,218293,0.815,0.0,0,0.374,-3.602,1,0.0286,101.963,4,0.77,54nT4FO942ks2YkomKl7cc
0.00818,0.649,310173,0.74,1.22e-06,6,0.258,-8.758,0,0.255,173.264,4,0.61,0Ajis5FpljtwnD7uWqO8jf
0.033,0.677,184933,0.773,0.00175,4,0.0994,-7.927,0,0.0567,110.001,4,0.436,0PWGkaVJLYO13DlMUOGl9X
0.0217,0.722,226957,0.779,7.25e-06,3,0.0757,-5.049,1,0.0494,96.998,4,0.301,5gYb5Wpc7VwamgISNFzZ2p
0.135,0.629,220667,0.855,0.0,0,0.0822,-2.978,0,0.289,167.036,4,0.699,7B7Bzbl3gI1GrnCatsDh4X
0.495,0.611,297133,0.396,1.4e-06,2,0.065,-13.741,1,0.178,99.71,4,0.754,5YI7v4VBa23fbEt9wuUmkg
0.121,0.875,166998,0.774,0.00468,7,0.0602,-4.878,1,0.195,102.028,4,0.614,0YmPd3U3sRB7LHzIKFWnVH
0.0556,0.549,501055,0.9,2.78e-05,11,0.0961,-2.204,0,0.254,95.2,4,0.589,3RHXqzMhSNXQ0B0ce6urV8
0.677,0.794,202368,0.424,0.000594,2,0.314,-8.614,0,0.229,100.084,4,0.748,4gWnIoKUqnaWuzvGumd2rp
0.0508,0.813,271219,0.569,0.0016,2,0.056,-6.068,1,0.0468,123.028,4,0.18,74cvkvTVxAXCew97vBnYiy
0.00394,0.734,445920,0.873,0.814,1,0.387,-7.151,1,0.0594,124.987,4,0.0647,63f8MS3YBgjuk5TLWNOEIA
0.804,0.3,192096,0.316,1.32e-05,0,0.0977,-7.606,1,0.0302,95.043,4,0.0826,70nIGRIa3AF5P5fVUWVrsh
0.0706,0.696,209460,0.377,0.0175,2,0.121,-8.596,1,0.317,110.028,4,0.515,0hvVDA7x9JyrxJuLFS2pyz
0.0587,0.368,175756,0.512,0.0,11,0.124,-6.104,0,0.0385,103.031,4,0.148,0jMMiTRsZSrezG9AW0P5hU
0.00034,0.488,160465,0.854,0.00574,0,0.335,-3.793,1,0.0298,123.457,4,0.387,6uq2FTIaKNHVzuOzY8PcUz
0.175,0.422,245032,0.837,0.0,4,0.348,-7.222,0,0.211,98.143,4,0.383,09K5wrJAnPnRPmIlXYvktu
0.105,0.732,244743,0.667,0.0,9,0.158,-7.427,0,0.0286,105.938,4,0.733,05R4Ml40HHBtCyf1lG4Cwh
0.00418,0.588,198320,0.85,1.87e-05,0,0.0391,-2.86,1,0.11,120.768,4,0.516,0cVsfGdA2bpR9anbFSA9bj
0.296,0.819,218166,0.784,0.0,11,0.12,-6.839,1,0.175,94.983,4,0.674,0wBwXMVth7TVerb1LJbSvI
0.309,0.78,162612,0.753,0.00781,11,0.49,-8.628,0,0.206,123.998,4,0.181,2qj0u8Vpk2opuC92YzUy6R
0.749,0.515,333947,0.583,0.000294,0,0.123,-8.182,0,0.0284,116.11,4,0.414,0sCeNwt8xRCMR4NhKpMyBe
0.208,0.623,275680,0.465,0.0393,3,0.0919,-8.342,1,0.0299,145.09,4,0.563,1MXt7PZtVOSm4kfgBgHy5R
0.0142,0.588,168725,0.466,0.000404,4,0.0743,-8.129,0,0.106,99.654,4,0.346,3UtHubNTbCLmcV6TOIQzYu
0.622,0.718,182400,0.39,0.00765,7,0.116,-12.44,1,0.177,75.024,4,0.127,0YCfOqw6VlWbMrZdOOe8p5
0.152,0.562,242323,0.512,0.0,7,0.109,-10.096,1,0.0708,75.04,4,0.16,5ipCeJTB6dtbciU42UbXWG
0.0431,0.548,203051,0.713,0.0,5,0.0965,-4.845,1,0.0317,85.037,4,0.277,3CgW5G0OLw8hZmIVvA2XWY
0.379,0.684,218182,0.666,0.0211,4,0.0872,-6.756,0,0.0351,110.02,4,0.558,46AMYQas5c86zsOlRDlFrD
0.959,0.405,226093,0.0298,0.874,2,0.0932,-21.491,0,0.034,73.994,3,0.115,0p3UqAzcJi6WpTQ1bYpbau
0.0409,0.787,209652,0.795,1.5e-06,8,0.0893,-3.67,0,0.062,94.995,4,0.76,6MMWCZzPWmYQDzkUis70Ty
0.122,0.728,209659,0.885,6.35e-06,9,0.314,-6.458,1,0.0373,96.977,4,0.927,4PxCXdFQaMUGQqH5qMZDUM
0.164,0.567,168388,0.939,0.0,2,0.405,-5.148,1,0.0513,165.034,4,0.786,7e90XiD57fHL4HR7xRcD9X
0.137,0.324,273387,0.614,0.000633,9,0.305,-6.217,0,0.0338,123.145,4,0.295,0AMKBZBzdgp0054s9DORsv
0.363,0.62,201974,0.943,0.0,5,0.0705,-2.171,1,0.0435,167.945,4,0.968,2XdF72aFjrglVGK0wQyV8z
0.0427,0.516,235041,0.833,0.00016,6,0.0881,-5.049,1,0.0427,116.985,4,0.587,06zWERkuf4SxjA8QNCEhmi
0.228,0.644,184320,0.66,0.0,7,0.087,-5.935,0,0.035,86.99,4,0.225,7oLA6Uo7tyzXTWawEyG3Ri
0.487,0.391,430760,0.317,0.0,0,0.108,-10.449,1,0.0383,125.874,4,0.276,70zZclGWOjOVv9VRJ7RCyq
0.247,0.414,126947,0.732,2e-06,9,0.199,-10.37,0,0.375,57.368,5,0.632,32dDV0u9IUftH2lHshBWDq
0.0947,0.763,216978,0.745,8.93e-06,9,0.184,-5.054,0,0.0328,103.053,4,0.604,6bAsoJ56OJ9ocbg36vHINy
0.296,0.724,241372,0.842,0.0,7,0.945,-6.166,1,0.0985,90.043,4,0.787,2D2v8joUs6hnE65XKBTiyQ
0.0308,0.716,227310,0.648,0.000356,7,0.0517,-8.977,1,0.116,176.071,4,0.793,7htkyRhZlCe0nW2v5M7k0U
0.103,0.534,483360,0.87,0.819,4,0.0892,-13.195,0,0.0445,120.005,4,0.168,55gUKnpyMQ4X5Gds6f2Shy
0.000209,0.627,150000,0.981,1.64e-06,0,0.714,-4.718,1,0.0324,128.022,4,0.903,5itMxnH4ew9ht1o1sT0vq6
0.16,0.819,181000,0.743,0.0,4,0.775,-7.992,0,0.159,140.041,4,0.728,7o8J9HIOIJYaa8dlOmTvjd
0.0305,0.67,220388,0.831,4.96e-06,8,0.0505,-6.462,1,0.0385,122.012,4,0.653,7JhDmBWHKydyt7b1A9pC3N
0.673,0.255,238000,0.677,0.00086,7,0.146,-4.055,1,0.0306,142.703,4,0.202,18pqYyY3Zr0NhtDiB6hlwm
0.0444,0.562,221538,0.799,0.00257,1,0.334,-5.263,1,0.0421,116.978,4,0.225,0RNZpZIzKcR0UOpxlXznNj
0.208,0.623,275680,0.465,0.0393,3,0.0919,-8.342,1,0.0299,145.09,4,0.563,2y48XkmrRES5Vy7YDWBZav
0.743,0.777,259691,0.708,1.79e-06,3,0.657,-7.876,0,0.343,132.987,4,0.707,5pQWDaaqZ3obwJlYHqltRw
0.176,0.762,184224,0.707,0.0,1,0.078,-5.946,1,0.303,180.044,4,0.896,3DeF8DTbxox2lev3bhq7go
0.756,0.683,241653,0.659,0.636,8,0.28,-10.065,1,0.0506,138.002,4,0.65,0MPQ03m2QLoB02I4UXQR9c
0.062,0.706,206000,0.78,0.886,9,0.101,-7.436,1,0.0299,120.004,4,0.223,5h2NUj06w6tD8fsfBpdVzv
0.0996,0.803,225040,0.626,0.0,9,0.087,-6.429,0,0.233,119.958,4,0.208,5lrD0HkZaTFDHbkAB2gxE3
0.331,0.872,175547,0.803,0.00617,0,0.282,-3.601,0,0.202,110.965,4,0.56,0adnTH9Zd0WWR2ir4NQBmx
0.176,0.731,157947,0.82,0.0,9,0.316,-5.419,1,0.0399,130.95,4,0.887,071ck9SzuSIAwS4H8lEg5j
1.02e-05,0.274,189347,0.99,0.0052,8,0.216,-3.329,0,0.0465,93.515,4,0.533,5VnRYDDrqturQPvKg4puwu
3.13e-05,0.163,350644,0.979,0.0125,4,0.0607,-3.584,0,0.0656,178.846,4,0.373,7bDIxtZAb4T4628gPgKojf
0.753,0.259,190400,0.342,0.0,0,0.285,-9.559,0,0.0316,176.133,3,0.455,0QpZoLLJ8VFv9NeKWcOmIn
8.22e-05,0.35,217253,0.974,0.349,5,0.139,-2.801,0,0.0661,159.767,4,0.371,4tygrj2LWy5WNeOVhcvcrs
0.485,0.854,309147,0.496,0.00354,2,0.139,-9.461,0,0.0313,117.987,4,0.806,0KhmM4U8040xW2sOt7DYVh
0.146,0.887,188777,0.855,3.66e-05,0,0.109,-6.21,1,0.186,116.982,4,0.67,0Gm8b2S6XNNL79SPIxlsVN
0.351,0.933,174556,0.519,0.00579,4,0.334,-8.916,1,0.148,130.031,4,0.788,1JCJM8PNAy18IITnjVyrDc
0.000519,0.326,135160,0.906,0.00963,9,0.146,-4.229,1,0.0473,139.093,4,0.312,3vwST30FQzi06Ay3ZG3cMp
0.567,0.339,289027,0.536,0.00208,1,0.116,-7.793,1,0.0365,136.657,4,0.413,5ZpKOQMdN704yNBV3nnxRb
0.972,0.507,201808,0.725,0.935,9,0.0807,-11.031,0,0.0394,150.026,4,0.0399,7m2vRfdZrtGIvMSKh0FWzO
0.726,0.512,215136,0.494,0.0,4,0.114,-9.451,1,0.0579,87.706,4,0.432,79xxMqTE68s9EfWbqZk7yE
0.939,0.503,226787,0.282,0.00546,0,0.0996,-11.61,1,0.0412,141.505,3,0.64,2aTw3cB7KMAKDZ6OSF8PrO
0.253,0.666,204622,0.866,0.0,7,0.0935,-3.844,1,0.203,92.005,4,0.875,69XT5VKdM7ARiI1nNwIv8C
0.0472,0.709,233785,0.816,0.00875,9,0.0776,-6.568,0,0.0521,118.997,4,0.763,7fWhs3EyvuROlmuuiS1OK4
0.209,0.4,211200,0.677,4.39e-06,7,0.0777,-5.525,1,0.0453,100.047,4,0.235,6whcioIEM0r5dZ1ntwapgs
0.0153,0.822,356250,0.87,0.916,2,0.0612,-7.512,1,0.0659,125.03,4,0.776,5gwMZYEHhP6bwdU3kGGZB2
0.098,0.577,197173,0.524,0.0,0,0.228,-7.599,1,0.316,179.782,4,0.566,5Gk0ZZ9b887U85L69rz6tu
0.702,0.6,193322,0.409,8.06e-06,10,0.112,-9.917,1,0.347,91.161,4,0.317,5FaRvRmdLoZaJktrUFXqHu
0.034,0.699,198893,0.648,0.0,1,0.329,-7.185,1,0.27,78.036,4,0.803,0Kd1IwpB5RqrLlPy5mxrf8
0.458,0.383,205523,0.645,0.0,3,0.117,-5.11,0,0.0591,174.122,4,0.308,3G9Ad9zOkJecQTY1qa9IKZ
0.141,0.682,219706,0.727,6.89e-06,4,0.13,-5.332,0,0.0396,91.004,4,0.316,50z6C3DC3n8hYrgYtzUZ3i
0.0688,0.772,173115,0.653,0.000693,6,0.0409,-3.944,0,0.0303,122.022,4,0.256,4O50bT2bZXNSBlaEbLewjq
0.0516,0.539,143280,0.927,0.0,5,0.225,-6.465,1,0.126,88.497,4,0.524,1Uh17pMX6HhDwUGiVGMaWa
0.153,0.717,196766,0.572,0.000222,5,0.109,-9.531,0,0.0756,119.909,5,0.198,4467C0jkad7vMVD8kOhFxW
0.014,0.511,201320,0.84,0.0,8,0.0891,-6.349,0,0.066,158.047,4,0.378,6J8hITaimBgJUSe3hiSY7v
0.102,0.849,202138,0.552,0.0,10,0.0792,-9.128,0,0.134,96.999,4,0.861,6s4SNPfdUtDUAqPRD6hhV0
0.0534,0.257,203009,0.628,0.00613,9,0.0795,-8.804,0,0.0346,140.198,3,0.333,68vhvsF4JzfKPrqIJmzh2N
0.131,0.586,240400,0.922,0.0,1,0.112,-2.629,0,0.355,150.037,4,0.3,5vjj8XNCs5RrUqThcLU46X
0.0624,0.907,125990,0.598,0.0248,11,0.126,-6.341,0,0.0921,122.002,4,0.223,3Khc2XyEiu09xnCiB6jWUc
0.295,0.516,271957,0.473,5.93e-05,4,0.355,-6.302,1,0.0251,139.917,4,0.174,3RVN2GY3E8lmaSBzG1YSod
0.315,0.669,217848,0.715,4.37e-06,2,0.264,-6.581,1,0.182,153.963,4,0.605,22UpCcCVNrAv17Zut3DZgj
0.319,0.901,168452,0.483,0.0,1,0.112,-6.008,0,0.164,128.024,4,0.351,2icc6nnzILTciJQJkWCsAD
0.0426,0.824,211636,0.886,0.0,7,0.306,-5.203,1,0.0904,110.041,4,0.793,2rnJyHi26eVBpbaRY7HQf5
0.139,0.768,185227,0.686,6.75e-06,0,0.118,-5.309,1,0.0441,106.0,4,0.627,4WuMnKkMY78AhAYDd7opQZ
0.12,0.776,189307,0.605,1.71e-06,11,0.0814,-8.83,1,0.126,106.049,4,0.611,1gU8cKaMCIiG9Zqj84hfsd
0.0937,0.875,268154,0.619,0.0,5,0.296,-8.493,0,0.201,130.04,4,0.64,6Zgq7HHqRztUrWGzbqwWlh
1.19e-05,0.413,317520,0.974,0.835,2,0.096,-5.446,1,0.0804,97.493,4,0.108,2mIAmQKBCG394k6USMSrlI
0.00168,0.677,185753,0.633,0.0,5,0.146,-7.111,0,0.0386,125.942,4,0.726,4FZvamzINre2xSbdgqAcj8
0.0606,0.823,175357,0.714,4.71e-05,6,0.125,-10.17,0,0.153,108.238,4,0.724,5PBI0kePOYHXIy5QhrVJ5L
0.126,0.759,177753,0.655,0.0,8,0.0772,-5.346,0,0.0994,115.944,4,0.605,0JQOmx13q11XFtw62KHkHl
0.27,0.783,156000,0.589,0.000243,0,0.101,-7.684,1,0.161,82.007,4,0.723,5Nb4VmMcyqN9sBf7IoYGon
0.444,0.833,235154,0.585,0.0,0,0.15,-6.214,1,0.326,109.911,4,0.773,4ehmsC92V2ho7siiXLho0B
0.803,0.586,258763,0.54,6.2e-06,0,0.086,-10.055,1,0.345,145.026,4,0.395,2zNtMrwYJ6KXXEpy9szjC9
0.88,0.702,156560,0.324,0.0,1,0.0924,-5.438,0,0.221,124.44,4,0.694,73BIOMpwcH2LK1c8jDFqaA
0.0435,0.787,179058,0.653,0.0,6,0.271,-6.906,0,0.143,153.122,4,0.831,4UrRKoDxouwUoFtdW3TteR
0.00415,0.637,353001,0.634,4.39e-06,9,0.147,-6.853,1,0.0293,112.236,4,0.73,4cR2UUIQ7MioGCl4lS9p4G
0.0416,0.579,186250,0.583,1.11e-06,2,0.187,-4.357,1,0.0246,98.037,3,0.376,18sBKP9uIzIZXS1qxdBCvf
0.02,0.573,266057,0.413,0.00526,10,0.177,-8.161,0,0.0299,123.94,4,0.426,5cx8KWeWbwNPQcn78NMcwv
0.113,0.701,215240,0.58,0.0172,8,0.0874,-7.015,1,0.0448,112.052,4,0.215,54o9AE6AljwJcUfIWDeGNu
0.0836,0.911,261733,0.51,0.0658,2,0.0797,-10.786,1,0.185,123.961,4,0.191,4OURH8h9ylAU1aD4eSspiI
0.0141,0.84,279507,0.516,0.0,11,0.0826,-5.883,0,0.0492,124.055,4,0.901,2vd65tsaD4DmFpg1H0iaci
0.00086,0.53,172523,0.914,0.818,4,0.271,-8.194,1,0.0443,135.039,4,0.211,3Gagr3SbShhRbYVnFAzAeC
0.682,0.512,85722,0.143,0.0157,7,0.12,-19.511,1,0.0309,98.585,4,0.272,5y8P486Rr0LUCf7wIKK6yI
0.0154,0.669,188947,0.484,0.0,1,0.489,-9.026,1,0.121,117.929,4,0.251,5ZrDbBB4UhYMsPA3xRKOzV
0.0225,0.724,227038,0.854,0.0,1,0.173,-3.984,1,0.0318,110.016,4,0.899,6Ti0rcumoazBUhm0Jr7Jj0
0.00285,0.329,553606,0.854,0.0,1,0.169,-5.136,1,0.0491,143.062,4,0.661,5QsIDkhNldKupGWvOF39i9
0.00228,0.496,213213,0.971,0.0,9,0.0559,-3.159,0,0.069,89.974,4,0.828,1xrwc4aRmqLLzwRuFjSBKs
0.0959,0.712,115120,0.698,0.134,1,0.135,-9.789,1,0.0478,86.987,4,0.768,3350JLLtg0k2To1AMVR5Ic
0.111,0.616,263447,0.584,0.648,0,0.114,-9.569,1,0.0265,104.971,4,0.573,0C0oOxQqqDaswyprRXajlm
0.000964,0.305,192560,0.899,4.31e-05,0,0.369,-4.127,1,0.257,187.933,4,0.301,09oCOptpWAPyV0gqxBUCJr
0.471,0.899,198133,0.551,8.14e-06,3,0.258,-5.835,0,0.321,100.016,4,0.738,6Xt4FODNX6sS2wzSeQjVJJ
0.296,0.754,220744,0.453,0.000347,5,0.167,-9.977,1,0.183,99.961,4,0.225,01raFRjMoai0jR89aOpHto
0.102,0.502,187907,0.954,0.0,1,0.633,-3.52,1,0.108,123.647,4,0.566,5nLg8uXhDoWYtcCkrQIWFY
0.0607,0.453,207493,0.912,1.89e-05,9,0.0878,-3.409,1,0.0467,175.104,4,0.699,0nOoJy6kVxphCDodXqNuom
0.131,0.658,178227,0.701,0.00014,4,0.116,-5.343,0,0.0397,145.078,4,0.151,6aUCWUEf9ltUSyiakp7JdL
0.0209,0.381,290413,0.894,0.0,0,0.214,-4.192,0,0.331,103.016,4,0.503,2WBAkzrA9JcGjVlkd8TkBc
0.00434,0.552,204304,0.564,0.000212,8,0.12,-7.278,1,0.0327,118.02,4,0.136,5RKzkKHVFAl3dLTS7aT7TI
0.0822,0.749,168995,0.845,0.0,6,0.135,-3.323,0,0.178,132.961,4,0.743,1GRL1MYPj7crOmqV9hxfzC
0.00429,0.806,199680,0.969,0.369,3,0.199,-4.564,0,0.0742,125.014,4,0.881,1dGqBDZyND08AXnTLXnEr5
0.0569,0.479,215221,0.819,8.91e-05,5,0.0615,-5.433,0,0.146,113.044,4,0.688,1Utf7eHGlEjnWOvpMnqqyw
0.892,0.588,210187,0.309,0.0,3,0.125,-6.984,1,0.0441,128.495,3,0.397,6qFG4FRdvP8ndvtYF9VFHH
0.712,0.772,225019,0.459,0.0,5,0.117,-12.39,0,0.128,90.031,4,0.548,03sdbAuJHUd7OJn1iAEKj3
0.0421,0.538,359213,0.584,0.000138,10,0.508,-8.214,0,0.0301,107.986,4,0.2,549SaDQxf2kuvJReCEAd1B
0.00421,0.671,164087,0.888,0.0,0,0.194,-4.314,0,0.192,115.158,4,0.774,02eTRrc9wYZIJCtHPIfYSh
0.931,0.371,156000,0.0731,0.0,2,0.0717,-8.051,1,0.0328,137.466,4,0.316,2eH4LAMhD20bl8tQseKckb
0.118,0.703,228881,0.956,6.44e-05,0,0.102,-3.134,1,0.0556,127.979,4,0.519,0d8pTYwuWkeGS399JT8gAd
0.000278,0.397,238439,0.884,0.0,8,0.127,-3.865,1,0.0463,93.997,4,0.537,4gPDgPOret57LcomeWpe5t
0.00445,0.579,232133,0.928,0.0331,7,0.107,-2.442,1,0.085,163.081,4,0.862,5kdkFGHuoUq89vR5hpPZEa
0.0752,0.248,177920,0.904,0.22,2,0.305,-4.156,1,0.0503,74.086,3,0.716,0WATboumDDBuw5OkUDvtt0
0.451,0.726,246285,0.772,0.0,10,0.195,-4.373,0,0.113,80.017,4,0.778,7y9Xospz6eMMJBtqELet7d
0.00458,0.182,249833,0.764,0.00159,4,0.117,-4.419,1,0.0439,178.088,4,0.389,1oaok776bZdVuEnbOLph9g
0.167,0.397,221880,0.907,0.74,7,0.137,-7.375,1,0.0354,118.91,4,0.717,4NSWMlTAy5iK5swsLj9XyF
0.00485,0.343,1288520,0.899,3.64e-06,0,0.296,-6.149,1,0.271,87.982,4,0.431,6nrLIZAElbtd4wNXxh4IjW
0.0294,0.513,176333,0.902,0.0,2,0.35,-2.561,1,0.0446,112.434,3,0.45,5PhgKRoC8l9ioTrStbrH1i
0.0406,0.777,261973,0.601,0.00201,2,0.0348,-5.931,1,0.126,97.911,4,0.68,3XKIUb7HzIF1Vu9usunMzc
0.742,0.689,171969,0.41,2.7e-06,8,0.0967,-9.038,1,0.0282,120.044,4,0.502,0ezZReuTLcmGkkVGXxSfs4
0.0161,0.795,489760,0.578,0.907,6,0.109,-13.393,0,0.065,109.999,4,0.166,4qcPI3H14A4BsodhmcZAI6
0.368,0.85,180500,0.763,0.00284,10,0.105,-4.233,0,0.0685,103.098,4,0.647,0WcZHwSd1EBEEmw0mBX6pP
0.064,0.568,324749,0.839,4.13e-05,7,0.0777,-6.429,1,0.144,199.932,4,0.342,6k5JESixUY4YCyLUfPBMQq
0.318,0.627,231606,0.624,0.0,11,0.364,-7.327,1,0.0742,103.0,4,0.582,2x8UL7ftqQAKQqfhMoDmLA
0.0846,0.744,259642,0.913,0.000287,11,0.306,-6.935,0,0.141,125.008,4,0.262,12GooVco4ydvwQHjd9XCnj
0.0663,0.576,207805,0.453,0.0,5,0.116,-11.916,0,0.508,133.829,4,0.561,75qnAvWjLY3Jf3aDZ8z7r8
0.135,0.627,271512,0.851,8.77e-06,10,0.0822,-4.572,0,0.289,99.142,4,0.672,2B6yueKG6Pk1Jam3zZXMWg
0.0229,0.62,206979,0.698,0.047,11,0.13,-6.044,0,0.232,119.047,4,0.185,38rx0Jgk4PIpnX2T0BThhv
0.0999,0.94,196824,0.896,0.0,2,0.279,-4.861,1,0.267,119.945,5,0.637,6MkBtU0w7AZiydTCNDTvXf
0.269,0.755,269505,0.819,8.25e-06,7,0.115,-7.151,1,0.101,93.055,4,0.654,6VobTBOajRucCxdw15ZPXn
